flow_id,policy_id,claim_id,flow_type,payment_method,flow_status,transaction_date,processing_date,amount,processed_amount,currency,customer_document,bank_name,city,state,created_at
FLOW-0000003791,POL-00000450,CLM-00000757,COMMISSION,DEBIT,CANCELLED,2024-06-30,2024-07-01,7724.61,7724.61,BRL,132.687.590-68,Silveira,Melo do Norte,BA,2026-05-25 01:16:38
FLOW-0000003792,POL-00000045,CLM-00000345,PREMIUM_PAYMENT,DEBIT,PROCESSED,2026-04-16,2026-04-20,3851.39,3851.39,BRL,039.857.421-97,Pacheco,da Costa de Pastor,MA,2026-05-25 01:16:38
FLOW-0000003793,POL-00000183,CLM-00000263,COMMISSION,BANK_TRANSFER,PROCESSED,2024-08-07,2024-08-09,15134.8,15134.8,BRL,902.784.531-04,da Luz - ME,das Neves,TO,2026-05-25 01:16:38
FLOW-0000003794,POL-00000411,CLM-00000290,REFUND,PIX,FAILED,2024-09-19,2024-09-20,478.94,0.0,BRL,183.245.607-26,Nascimento,Azevedo das Pedras,PA,2026-05-25 01:16:38
FLOW-0000003795,POL-00000397,CLM-00000201,CANCELLATION,BANK_TRANSFER,CANCELLED,2025-04-04,2025-04-04,2571.83,2571.83,BRL,052.436.719-16,Fogaça Pinto e Filhos,Correia,PR,2026-05-25 01:16:38
FLOW-0000003796,POL-00000128,CLM-00000003,CLAIM_PAYMENT,DEBIT,CANCELLED,2025-11-01,2025-11-05,2053.68,2053.68,BRL,206.145.937-43,Ramos,Carvalho Verde,DF,2026-05-25 01:16:38
FLOW-0000003797,POL-00000257,CLM-00000896,COMMISSION,BANK_TRANSFER,FAILED,2024-11-20,2024-11-21,7702.74,0.0,BRL,841.203.569-06,Câmara,Casa Grande,RO,2026-05-25 01:16:38
FLOW-0000003798,POL-00000301,CLM-00000821,REINSURANCE,DEBIT,FAILED,2026-05-17,2026-05-18,18114.19,0.0,BRL,895.273.410-60,Viana Martins Ltda.,Costa do Amparo,PA,2026-05-25 01:16:38
FLOW-0000003799,POL-00000133,CLM-00000887,REFUND,PIX,CANCELLED,2026-05-19,2026-05-23,628.82,628.82,BRL,738.906.521-40,das Neves,Araújo Alegre,RN,2026-05-25 01:16:38
FLOW-0000003800,POL-00000094,CLM-00000094,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2024-11-01,2024-11-03,21176.22,21176.22,BRL,937.248.165-37,Alves,Almeida,AL,2026-05-25 01:16:38
FLOW-0000003801,POL-00000043,CLM-00000822,CANCELLATION,BANK_SLIP,FAILED,2025-05-26,2025-05-28,7809.5,0.0,BRL,396.075.814-66,Monteiro,Garcia da Mata,MA,2026-05-25 01:16:38
FLOW-0000003802,POL-00000027,CLM-00000319,PREMIUM_PAYMENT,BANK_TRANSFER,CANCELLED,2026-03-19,2026-03-20,21586.59,21586.59,BRL,852.697.043-74,Azevedo Jesus e Filhos,da Paz,RS,2026-05-25 01:16:38
FLOW-0000003803,POL-00000422,CLM-00000969,REFUND,BANK_SLIP,PENDING,2025-10-05,2025-10-10,23778.99,23778.99,BRL,517.462.098-01,Abreu,Rodrigues das Pedras,PR,2026-05-25 01:16:38
FLOW-0000003804,POL-00000028,CLM-00000060,CANCELLATION,BANK_SLIP,CANCELLED,2025-09-19,2025-09-22,3599.83,3599.83,BRL,137.289.405-50,Nunes - ME,Moraes Alegre,BA,2026-05-25 01:16:38
FLOW-0000003805,POL-00000054,CLM-00000609,CANCELLATION,DEBIT,PROCESSED,2025-08-02,2025-08-03,1608.93,1608.93,BRL,659.817.430-93,Sampaio,Pires do Amparo,AP,2026-05-25 01:16:38
FLOW-0000003806,POL-00000042,CLM-00000092,REINSURANCE,CREDIT_CARD,PENDING,2025-06-29,2025-07-03,20710.4,20710.4,BRL,714.290.683-96,Vieira Sampaio S.A.,Borges,PE,2026-05-25 01:16:38
FLOW-0000003807,POL-00000471,CLM-00000960,CLAIM_PAYMENT,DEBIT,FAILED,2025-10-12,2025-10-12,23462.04,0.0,BRL,372.548.016-80,Cavalcanti,Macedo,MS,2026-05-25 01:16:38
FLOW-0000003808,POL-00000383,CLM-00000102,CANCELLATION,BANK_TRANSFER,CANCELLED,2025-09-25,2025-09-25,6055.51,6055.51,BRL,192.367.854-09,Ferreira,da Cunha de Campos,AC,2026-05-25 01:16:38
FLOW-0000003809,POL-00000024,CLM-00000800,REINSURANCE,PIX,CANCELLED,2026-04-16,2026-04-19,19060.09,19060.09,BRL,179.542.038-32,Andrade,Andrade do Amparo,TO,2026-05-25 01:16:38
FLOW-0000003810,POL-00000351,CLM-00000733,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2024-12-01,2024-12-06,18953.88,0.0,BRL,602.941.357-07,Sousa,Rios,PB,2026-05-25 01:16:38
FLOW-0000003811,POL-00000298,CLM-00000664,COMMISSION,CREDIT_CARD,PENDING,2026-04-23,2026-04-23,18057.88,18057.88,BRL,276.831.054-90,Fogaça,Sá de da Rocha,PI,2026-05-25 01:16:38
FLOW-0000003812,POL-00000445,CLM-00000374,REINSURANCE,PIX,FAILED,2025-08-07,2025-08-12,11693.15,0.0,BRL,208.465.931-06,Viana,da Cruz,MS,2026-05-25 01:16:38
FLOW-0000003813,POL-00000175,CLM-00000229,CLAIM_PAYMENT,CREDIT_CARD,CANCELLED,2025-09-01,2025-09-06,3055.98,3055.98,BRL,308.179.465-00,da Mota S/A,Barbosa das Pedras,MG,2026-05-25 01:16:38
FLOW-0000003814,POL-00000242,CLM-00000945,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2024-07-31,2024-08-04,4182.93,4182.93,BRL,287.591.036-12,Pinto,Silveira,MA,2026-05-25 01:16:38
FLOW-0000003815,POL-00000242,CLM-00000141,REFUND,DEBIT,PENDING,2025-08-08,2025-08-12,13235.69,13235.69,BRL,763.180.452-44,Ribeiro da Conceição - ME,Moreira de Albuquerque,DF,2026-05-25 01:16:38
FLOW-0000003816,POL-00000240,CLM-00000115,CANCELLATION,DEBIT,PROCESSED,2025-05-21,2025-05-25,19023.3,19023.3,BRL,284.670.531-35,Aragão Cavalcante Ltda.,Rocha Alegre,RO,2026-05-25 01:16:38
FLOW-0000003817,POL-00000399,CLM-00000631,REINSURANCE,DEBIT,PENDING,2025-08-22,2025-08-22,10697.46,10697.46,BRL,157.083.926-30,Rodrigues S.A.,da Luz,PR,2026-05-25 01:16:38
FLOW-0000003818,POL-00000129,CLM-00000493,CLAIM_PAYMENT,DEBIT,CANCELLED,2025-07-01,2025-07-02,3287.97,3287.97,BRL,540.189.362-06,Souza,Pinto,PI,2026-05-25 01:16:38
FLOW-0000003819,POL-00000429,CLM-00000233,REFUND,PIX,FAILED,2025-10-25,2025-10-25,13410.07,0.0,BRL,129.846.053-06,Mendes,Garcia,MS,2026-05-25 01:16:38
FLOW-0000003820,POL-00000461,CLM-00000925,REINSURANCE,PIX,PENDING,2026-05-11,2026-05-14,21963.75,21963.75,BRL,127.085.946-30,Santos S/A,Rios,PR,2026-05-25 01:16:38
FLOW-0000003821,POL-00000345,CLM-00000741,REINSURANCE,BANK_TRANSFER,PENDING,2024-09-25,2024-09-26,19966.81,19966.81,BRL,478.529.130-32,Carvalho,Cirino,SE,2026-05-25 01:16:38
FLOW-0000003822,POL-00000008,CLM-00000174,REFUND,CREDIT_CARD,PENDING,2025-09-08,2025-09-10,19620.23,19620.23,BRL,970.415.623-52,Araújo Alves Ltda.,Moraes,AM,2026-05-25 01:16:38
FLOW-0000003823,POL-00000110,CLM-00000898,CLAIM_PAYMENT,DEBIT,PROCESSED,2025-11-08,2025-11-13,21709.76,21709.76,BRL,723.089.654-10,Costa,da Rocha de Peixoto,TO,2026-05-25 01:16:38
FLOW-0000003824,POL-00000300,CLM-00000039,PREMIUM_PAYMENT,DEBIT,CANCELLED,2025-07-03,2025-07-04,4098.62,4098.62,BRL,324.107.658-07,Pastor,Freitas de Sá,PA,2026-05-25 01:16:38
FLOW-0000003825,POL-00000434,CLM-00000467,REFUND,CREDIT_CARD,FAILED,2024-12-01,2024-12-05,16738.8,0.0,BRL,670.312.895-21,Vargas,da Rosa,AL,2026-05-25 01:16:38
FLOW-0000003826,POL-00000411,CLM-00000454,PREMIUM_PAYMENT,CREDIT_CARD,CANCELLED,2024-09-10,2024-09-13,16676.23,16676.23,BRL,890.763.452-10,Cavalcanti S.A.,da Mata Verde,SE,2026-05-25 01:16:38
FLOW-0000003827,POL-00000126,CLM-00000592,CANCELLATION,CREDIT_CARD,PENDING,2024-06-19,2024-06-19,10951.42,10951.42,BRL,615.027.483-71,Almeida,Fernandes,AP,2026-05-25 01:16:38
FLOW-0000003828,POL-00000165,CLM-00000057,CLAIM_PAYMENT,PIX,PENDING,2024-12-02,2024-12-07,18726.77,18726.77,BRL,384.706.925-00,Barbosa S/A,Cavalcanti,MG,2026-05-25 01:16:38
FLOW-0000003829,POL-00000038,CLM-00000005,CLAIM_PAYMENT,DEBIT,CANCELLED,2025-06-19,2025-06-22,22371.5,22371.5,BRL,175.029.384-60,Souza,Ribeiro,AP,2026-05-25 01:16:38
FLOW-0000003830,POL-00000482,CLM-00000978,COMMISSION,BANK_TRANSFER,PENDING,2026-03-15,2026-03-15,5478.76,5478.76,BRL,685.210.479-67,Pastor S/A,Vieira,RO,2026-05-25 01:16:38
FLOW-0000003831,POL-00000435,CLM-00000217,CLAIM_PAYMENT,PIX,FAILED,2026-05-20,2026-05-22,22325.06,0.0,BRL,021.956.783-21,Teixeira,Rios,RN,2026-05-25 01:16:38
FLOW-0000003832,POL-00000148,CLM-00000555,CLAIM_PAYMENT,CREDIT_CARD,PROCESSED,2025-01-15,2025-01-19,13477.93,13477.93,BRL,793.085.642-92,da Rocha,Aragão de Moreira,BA,2026-05-25 01:16:38
FLOW-0000003833,POL-00000155,CLM-00000935,PREMIUM_PAYMENT,PIX,PENDING,2025-10-08,2025-10-12,1695.66,1695.66,BRL,695.172.038-02,Vasconcelos Dias - ME,Marques de Minas,CE,2026-05-25 01:16:38
FLOW-0000003834,POL-00000162,CLM-00000879,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2024-08-15,2024-08-20,10655.91,10655.91,BRL,542.963.078-00,Azevedo,Cavalcanti,PA,2026-05-25 01:16:38
FLOW-0000003835,POL-00000194,CLM-00000488,COMMISSION,CREDIT_CARD,PENDING,2024-10-20,2024-10-20,3726.63,3726.63,BRL,916.032.478-31,Novais,Ferreira do Oeste,RS,2026-05-25 01:16:38
FLOW-0000003836,POL-00000207,CLM-00000731,REFUND,BANK_SLIP,FAILED,2026-02-28,2026-03-05,13773.74,0.0,BRL,476.039.125-80,Rodrigues da Luz S/A,Albuquerque de Fonseca,AL,2026-05-25 01:16:38
FLOW-0000003837,POL-00000120,CLM-00000318,REINSURANCE,BANK_TRANSFER,FAILED,2025-06-24,2025-06-25,16710.28,0.0,BRL,873.049.521-05,Costela S.A.,Fernandes dos Dourados,RR,2026-05-25 01:16:38
FLOW-0000003838,POL-00000420,CLM-00000122,COMMISSION,CREDIT_CARD,PENDING,2024-12-19,2024-12-19,2382.14,2382.14,BRL,356.270.981-12,Pinto,Ribeiro dos Dourados,RO,2026-05-25 01:16:38
FLOW-0000003839,POL-00000259,CLM-00000840,CLAIM_PAYMENT,BANK_TRANSFER,CANCELLED,2025-07-13,2025-07-16,10544.25,10544.25,BRL,380.912.754-04,da Cruz,Martins,AL,2026-05-25 01:16:38
FLOW-0000003840,POL-00000242,CLM-00000253,PREMIUM_PAYMENT,BANK_TRANSFER,FAILED,2024-07-01,2024-07-04,21395.29,0.0,BRL,478.213.569-64,Rezende,Duarte da Prata,PI,2026-05-25 01:16:38
FLOW-0000003841,POL-00000280,CLM-00000789,PREMIUM_PAYMENT,PIX,PROCESSED,2024-09-21,2024-09-23,8057.74,8057.74,BRL,651.947.280-85,Câmara,da Rosa,PA,2026-05-25 01:16:38
FLOW-0000003842,POL-00000069,CLM-00000240,COMMISSION,BANK_TRANSFER,PENDING,2024-07-30,2024-08-02,22694.8,22694.8,BRL,045.718.239-32,Barros,Pereira de Pereira,MT,2026-05-25 01:16:38
FLOW-0000003843,POL-00000175,CLM-00000371,REFUND,CREDIT_CARD,PENDING,2025-05-12,2025-05-14,19138.67,19138.67,BRL,136.842.709-03,Oliveira,Fernandes de da Cruz,MG,2026-05-25 01:16:38
FLOW-0000003844,POL-00000391,CLM-00000688,CANCELLATION,BANK_TRANSFER,PENDING,2025-03-08,2025-03-09,9440.69,9440.69,BRL,817.369.542-37,Santos Barros Ltda.,Novais,MS,2026-05-25 01:16:38
FLOW-0000003845,POL-00000010,CLM-00000158,CANCELLATION,CREDIT_CARD,CANCELLED,2024-10-25,2024-10-28,4061.37,4061.37,BRL,089.137.246-69,Andrade,Alves,CE,2026-05-25 01:16:38
FLOW-0000003846,POL-00000396,CLM-00000287,CANCELLATION,DEBIT,FAILED,2025-02-12,2025-02-14,10906.54,0.0,BRL,528.096.437-92,Barros,Cirino do Amparo,ES,2026-05-25 01:16:38
FLOW-0000003847,POL-00000034,CLM-00000453,PREMIUM_PAYMENT,PIX,FAILED,2026-04-03,2026-04-06,11740.67,0.0,BRL,948.326.017-50,Montenegro,Fogaça,AM,2026-05-25 01:16:38
FLOW-0000003848,POL-00000063,CLM-00000371,PREMIUM_PAYMENT,DEBIT,CANCELLED,2025-07-15,2025-07-15,11544.28,11544.28,BRL,381.946.205-89,Cavalcante,Gomes do Sul,MA,2026-05-25 01:16:38
FLOW-0000003849,POL-00000247,CLM-00000681,REFUND,PIX,PROCESSED,2026-01-29,2026-01-31,18879.73,18879.73,BRL,753.024.691-70,Moura - ME,Cardoso do Oeste,SP,2026-05-25 01:16:38
FLOW-0000003850,POL-00000117,CLM-00000543,COMMISSION,PIX,FAILED,2025-02-27,2025-02-28,2487.68,0.0,BRL,785.291.643-00,Santos Vargas - ME,Campos,GO,2026-05-25 01:16:38
FLOW-0000003851,POL-00000431,CLM-00000309,COMMISSION,BANK_TRANSFER,PENDING,2025-05-17,2025-05-18,22222.25,22222.25,BRL,965.241.307-07,da Cruz Ltda.,Rodrigues,AC,2026-05-25 01:16:38
FLOW-0000003852,POL-00000197,CLM-00000052,CANCELLATION,BANK_SLIP,PROCESSED,2025-09-05,2025-09-07,17656.66,17656.66,BRL,014.769.832-40,Rios,Porto,BA,2026-05-25 01:16:38
FLOW-0000003853,POL-00000351,CLM-00000541,COMMISSION,DEBIT,CANCELLED,2024-12-09,2024-12-13,4360.32,4360.32,BRL,940.563.817-39,Costela,Farias de Monteiro,SC,2026-05-25 01:16:38
FLOW-0000003854,POL-00000024,CLM-00000460,CLAIM_PAYMENT,DEBIT,FAILED,2026-03-16,2026-03-17,22342.9,0.0,BRL,790.523.481-97,Montenegro Ltda.,Fernandes da Mata,MA,2026-05-25 01:16:38
FLOW-0000003855,POL-00000335,CLM-00000914,PREMIUM_PAYMENT,DEBIT,CANCELLED,2026-03-22,2026-03-25,6304.26,6304.26,BRL,537.820.641-35,Azevedo - ME,Câmara,SC,2026-05-25 01:16:38
FLOW-0000003856,POL-00000441,CLM-00000855,REFUND,BANK_SLIP,PENDING,2024-08-26,2024-08-31,5211.52,5211.52,BRL,785.096.341-57,da Rosa e Filhos,Cavalcante,RO,2026-05-25 01:16:38
FLOW-0000003857,POL-00000244,CLM-00000428,REINSURANCE,BANK_SLIP,CANCELLED,2025-05-09,2025-05-11,5245.73,5245.73,BRL,826.759.143-55,Peixoto,da Conceição do Norte,PR,2026-05-25 01:16:38
FLOW-0000003858,POL-00000370,CLM-00000517,CLAIM_PAYMENT,DEBIT,CANCELLED,2026-05-03,2026-05-05,15113.36,15113.36,BRL,630.981.274-22,Mendes,Cunha,AC,2026-05-25 01:16:38
FLOW-0000003859,POL-00000409,CLM-00000270,CANCELLATION,BANK_TRANSFER,PENDING,2025-01-01,2025-01-05,1350.35,1350.35,BRL,465.980.731-20,Pires Mendonça Ltda.,da Costa de Cardoso,CE,2026-05-25 01:16:38
FLOW-0000003860,POL-00000091,CLM-00000059,REINSURANCE,CREDIT_CARD,PROCESSED,2024-08-20,2024-08-24,24841.52,24841.52,BRL,957.208.134-97,da Rocha Cunha - ME,Aragão do Oeste,AP,2026-05-25 01:16:38
FLOW-0000003861,POL-00000178,CLM-00000808,COMMISSION,PIX,PENDING,2025-08-24,2025-08-26,19446.65,19446.65,BRL,187.325.096-77,Cardoso - ME,Caldeira,PB,2026-05-25 01:16:38
FLOW-0000003862,POL-00000243,CLM-00000205,REINSURANCE,BANK_TRANSFER,PROCESSED,2024-10-04,2024-10-09,13144.42,13144.42,BRL,490.523.718-14,Nogueira da Luz Ltda.,Brito do Sul,AP,2026-05-25 01:16:38
FLOW-0000003863,POL-00000220,CLM-00000975,COMMISSION,CREDIT_CARD,CANCELLED,2025-04-18,2025-04-21,18567.98,18567.98,BRL,409.671.582-49,Cardoso,Monteiro,AL,2026-05-25 01:16:38
FLOW-0000003864,POL-00000211,CLM-00000462,CANCELLATION,PIX,FAILED,2025-08-08,2025-08-08,7891.05,0.0,BRL,153.689.270-02,Caldeira - ME,Cunha de Câmara,AP,2026-05-25 01:16:38
FLOW-0000003865,POL-00000256,CLM-00000728,REINSURANCE,CREDIT_CARD,CANCELLED,2026-02-17,2026-02-22,11868.56,11868.56,BRL,450.391.728-50,Moraes Ramos - ME,Sá,SP,2026-05-25 01:16:38
FLOW-0000003866,POL-00000301,CLM-00000722,REFUND,PIX,PENDING,2025-04-09,2025-04-11,6404.54,6404.54,BRL,139.406.587-66,Cassiano Pinto S.A.,Brito,RO,2026-05-25 01:16:38
FLOW-0000003867,POL-00000076,CLM-00000866,REINSURANCE,BANK_SLIP,FAILED,2026-02-06,2026-02-07,20787.78,0.0,BRL,230.147.958-79,Freitas Ltda.,Moraes das Pedras,GO,2026-05-25 01:16:38
FLOW-0000003868,POL-00000234,CLM-00000747,REFUND,BANK_SLIP,PROCESSED,2026-01-07,2026-01-10,5290.94,5290.94,BRL,095.326.184-06,Campos,Machado do Campo,PR,2026-05-25 01:16:38
FLOW-0000003869,POL-00000484,CLM-00000659,CLAIM_PAYMENT,BANK_SLIP,PROCESSED,2024-10-16,2024-10-17,1537.93,1537.93,BRL,879.630.145-75,da Mata,da Cunha,PR,2026-05-25 01:16:38
FLOW-0000003870,POL-00000426,CLM-00000380,PREMIUM_PAYMENT,DEBIT,CANCELLED,2024-08-26,2024-08-29,2627.02,2627.02,BRL,719.820.543-79,da Cruz Freitas - ME,Borges,AM,2026-05-25 01:16:38
FLOW-0000003871,POL-00000217,CLM-00000169,REFUND,PIX,PENDING,2024-09-07,2024-09-10,15188.34,15188.34,BRL,623.480.159-51,Alves,Campos,RO,2026-05-25 01:16:38
FLOW-0000003872,POL-00000059,CLM-00000296,REINSURANCE,CREDIT_CARD,FAILED,2026-01-24,2026-01-26,3982.48,0.0,BRL,618.593.204-06,Pires,Fogaça de Mendes,RN,2026-05-25 01:16:38
FLOW-0000003873,POL-00000017,CLM-00000384,REINSURANCE,BANK_SLIP,PROCESSED,2024-09-19,2024-09-23,10133.5,10133.5,BRL,726.103.958-68,Farias,da Rocha Verde,PR,2026-05-25 01:16:38
FLOW-0000003874,POL-00000107,CLM-00000599,REINSURANCE,BANK_SLIP,PENDING,2025-10-07,2025-10-07,20896.87,20896.87,BRL,128.695.743-55,Moura Pires - ME,Pinto de Goiás,PA,2026-05-25 01:16:38
FLOW-0000003875,POL-00000493,CLM-00000583,CLAIM_PAYMENT,BANK_TRANSFER,CANCELLED,2026-05-18,2026-05-19,788.22,788.22,BRL,618.759.230-12,da Rocha,da Paz das Flores,SE,2026-05-25 01:16:38
FLOW-0000003876,POL-00000348,CLM-00000408,COMMISSION,CREDIT_CARD,PROCESSED,2025-01-16,2025-01-16,2436.6,2436.6,BRL,479.502.836-29,Barros - ME,Teixeira,PE,2026-05-25 01:16:38
FLOW-0000003877,POL-00000280,CLM-00000026,PREMIUM_PAYMENT,PIX,CANCELLED,2025-08-29,2025-09-01,20729.19,20729.19,BRL,638.547.291-46,Ramos,Gonçalves,MA,2026-05-25 01:16:38
FLOW-0000003878,POL-00000413,CLM-00000083,PREMIUM_PAYMENT,DEBIT,PROCESSED,2025-02-13,2025-02-16,11640.6,11640.6,BRL,641.850.927-76,Vieira e Filhos,Moreira,SP,2026-05-25 01:16:38
FLOW-0000003879,POL-00000351,CLM-00000012,PREMIUM_PAYMENT,PIX,FAILED,2025-06-12,2025-06-13,11168.92,0.0,BRL,516.472.803-62,Caldeira,Pimenta do Galho,PI,2026-05-25 01:16:38
FLOW-0000003880,POL-00000212,CLM-00000856,CLAIM_PAYMENT,DEBIT,PROCESSED,2024-08-03,2024-08-05,14603.4,14603.4,BRL,379.864.210-96,Moraes,Ribeiro,DF,2026-05-25 01:16:38
FLOW-0000003881,POL-00000296,CLM-00000230,COMMISSION,PIX,CANCELLED,2026-04-29,2026-04-30,6382.44,6382.44,BRL,016.843.279-03,Garcia S/A,da Costa,RS,2026-05-25 01:16:38
FLOW-0000003882,POL-00000222,CLM-00000248,COMMISSION,BANK_TRANSFER,CANCELLED,2026-01-26,2026-01-29,4039.75,4039.75,BRL,180.639.724-22,da Costa - EI,Cirino,MG,2026-05-25 01:16:38
FLOW-0000003883,POL-00000380,CLM-00000408,REINSURANCE,CREDIT_CARD,PENDING,2026-02-01,2026-02-01,13521.28,13521.28,BRL,650.384.172-80,Cavalcante,Vasconcelos,SC,2026-05-25 01:16:38
FLOW-0000003884,POL-00000056,CLM-00000716,COMMISSION,BANK_TRANSFER,FAILED,2024-10-02,2024-10-04,1568.6,0.0,BRL,384.219.570-23,Mendonça,Pimenta de Minas,RJ,2026-05-25 01:16:38
FLOW-0000003885,POL-00000237,CLM-00000718,CLAIM_PAYMENT,BANK_SLIP,PROCESSED,2025-03-09,2025-03-10,18467.09,18467.09,BRL,675.938.014-20,Campos,Barbosa do Campo,MS,2026-05-25 01:16:38
FLOW-0000003886,POL-00000459,CLM-00000587,PREMIUM_PAYMENT,PIX,PROCESSED,2024-08-01,2024-08-04,4545.55,4545.55,BRL,601.359.784-75,Andrade Jesus Ltda.,Costa de Costela,PI,2026-05-25 01:16:38
FLOW-0000003887,POL-00000153,CLM-00000999,CANCELLATION,BANK_TRANSFER,PENDING,2026-03-31,2026-04-03,5594.11,5594.11,BRL,324.581.690-15,Vieira Mendonça e Filhos,Gonçalves do Sul,AP,2026-05-25 01:16:38
FLOW-0000003888,POL-00000232,CLM-00000405,REFUND,CREDIT_CARD,CANCELLED,2026-03-09,2026-03-12,1534.52,1534.52,BRL,815.046.793-93,Correia Moura S/A,Lima,PI,2026-05-25 01:16:38
FLOW-0000003889,POL-00000183,CLM-00000211,CLAIM_PAYMENT,BANK_TRANSFER,FAILED,2025-11-27,2025-11-28,11367.75,0.0,BRL,140.659.237-43,Ramos S/A,Farias,TO,2026-05-25 01:16:38
FLOW-0000003890,POL-00000012,CLM-00000464,CANCELLATION,PIX,FAILED,2025-02-26,2025-03-01,6656.14,0.0,BRL,023.456.198-05,Nogueira S/A,Pimenta,SE,2026-05-25 01:16:38
FLOW-0000003891,POL-00000418,CLM-00000003,REFUND,DEBIT,FAILED,2026-05-24,2026-05-28,21486.1,0.0,BRL,340.985.612-98,Cardoso,Fogaça,AP,2026-05-25 01:16:38
FLOW-0000003892,POL-00000434,CLM-00000892,COMMISSION,PIX,CANCELLED,2026-04-13,2026-04-18,12404.28,12404.28,BRL,382.690.714-04,Azevedo,Freitas Alegre,PE,2026-05-25 01:16:38
FLOW-0000003893,POL-00000290,CLM-00000983,PREMIUM_PAYMENT,BANK_SLIP,PENDING,2025-04-10,2025-04-11,1162.64,1162.64,BRL,962.453.780-10,Costa Montenegro S.A.,Duarte dos Dourados,AP,2026-05-25 01:16:38
FLOW-0000003894,POL-00000463,CLM-00000381,CLAIM_PAYMENT,CREDIT_CARD,PENDING,2024-08-30,2024-09-03,1209.11,1209.11,BRL,417.398.206-22,Cardoso,Moreira,PA,2026-05-25 01:16:38
FLOW-0000003895,POL-00000278,CLM-00000587,COMMISSION,PIX,FAILED,2026-01-13,2026-01-14,15511.43,0.0,BRL,350.672.941-16,Carvalho,Ramos,TO,2026-05-25 01:16:38
FLOW-0000003896,POL-00000491,CLM-00000198,CLAIM_PAYMENT,BANK_SLIP,FAILED,2024-08-29,2024-09-02,5668.01,0.0,BRL,034.865.719-66,Sales,Fogaça,AP,2026-05-25 01:16:38
FLOW-0000003897,POL-00000184,CLM-00000069,CLAIM_PAYMENT,PIX,PROCESSED,2024-09-09,2024-09-10,4374.16,4374.16,BRL,483.052.196-15,Rocha S.A.,Caldeira,BA,2026-05-25 01:16:38
FLOW-0000003898,POL-00000177,CLM-00000874,CANCELLATION,PIX,FAILED,2025-05-04,2025-05-05,20249.21,0.0,BRL,812.354.709-97,Martins,Moura de Pinto,PA,2026-05-25 01:16:38
FLOW-0000003899,POL-00000173,CLM-00000291,CANCELLATION,CREDIT_CARD,PROCESSED,2025-04-25,2025-04-25,15473.88,15473.88,BRL,091.675.234-80,Gomes,Dias,ES,2026-05-25 01:16:38
FLOW-0000003900,POL-00000438,CLM-00000415,PREMIUM_PAYMENT,BANK_TRANSFER,PROCESSED,2024-09-05,2024-09-10,17089.61,17089.61,BRL,473.516.082-53,Siqueira,Brito,MS,2026-05-25 01:16:38
FLOW-0000003901,POL-00000356,CLM-00000803,REINSURANCE,BANK_SLIP,FAILED,2026-03-06,2026-03-10,20338.33,0.0,BRL,312.604.987-78,Gonçalves Pires S.A.,Sousa,SE,2026-05-25 01:16:38
FLOW-0000003902,POL-00000449,CLM-00000167,CLAIM_PAYMENT,CREDIT_CARD,PROCESSED,2024-10-06,2024-10-10,4881.34,4881.34,BRL,743.068.921-31,Machado,Rocha da Praia,DF,2026-05-25 01:16:38
FLOW-0000003903,POL-00000068,CLM-00000008,CLAIM_PAYMENT,BANK_TRANSFER,CANCELLED,2025-05-01,2025-05-02,9883.15,9883.15,BRL,846.501.379-93,Pereira,Cirino,RS,2026-05-25 01:16:38
FLOW-0000003904,POL-00000063,CLM-00000130,CANCELLATION,CREDIT_CARD,PROCESSED,2025-08-01,2025-08-01,8703.15,8703.15,BRL,382.415.790-04,Borges,Cassiano,PE,2026-05-25 01:16:38
FLOW-0000003905,POL-00000228,CLM-00000799,REINSURANCE,CREDIT_CARD,PENDING,2026-01-04,2026-01-06,2307.12,2307.12,BRL,875.963.421-91,Moreira Ltda.,Sampaio,AL,2026-05-25 01:16:38
FLOW-0000003906,POL-00000488,CLM-00000058,REINSURANCE,PIX,PROCESSED,2024-08-23,2024-08-27,9850.9,9850.9,BRL,758.293.640-00,Gomes,Pires das Flores,RN,2026-05-25 01:16:38
FLOW-0000003907,POL-00000102,CLM-00000078,REFUND,DEBIT,CANCELLED,2025-07-27,2025-07-28,6106.04,6106.04,BRL,497.018.623-50,Machado Novais e Filhos,Cavalcante,DF,2026-05-25 01:16:38
FLOW-0000003908,POL-00000082,CLM-00000068,COMMISSION,PIX,FAILED,2024-12-09,2024-12-12,7759.3,0.0,BRL,928.701.364-04,Alves,Gonçalves,RO,2026-05-25 01:16:38
FLOW-0000003909,POL-00000290,CLM-00000209,COMMISSION,DEBIT,PENDING,2025-11-20,2025-11-23,4597.2,4597.2,BRL,375.946.810-10,Pinto,Araújo de Nascimento,RS,2026-05-25 01:16:38
FLOW-0000003910,POL-00000093,CLM-00000406,PREMIUM_PAYMENT,DEBIT,PROCESSED,2024-07-07,2024-07-09,15572.25,15572.25,BRL,096.532.147-99,Novais,da Cunha de Lima,RN,2026-05-25 01:16:38
FLOW-0000003911,POL-00000191,CLM-00000238,PREMIUM_PAYMENT,DEBIT,CANCELLED,2025-06-04,2025-06-04,17589.62,17589.62,BRL,370.261.894-50,Azevedo Câmara e Filhos,Costa,RS,2026-05-25 01:16:38
